Date,Depth_to_Groundwater,Depth_to_Groundwater_log,Depth_to_Groundwater_diff_1,Depth_to_Groundwater_diff_2,Depth_to_Groundwater_trend,Depth_to_Groundwater_seasonal,Depth_to_Groundwater_seasonal_shift_r_2M,Depth_to_Groundwater_seasonal_shift_r_1M,Depth_to_Groundwater_seasonal_shift_1M,Depth_to_Groundwater_seasonal_shift_2M,Depth_to_Groundwater_seasonal_shift_3M
2012-04-26,-28.73,3.3579418729911983,-0.019999999999999574,-0.00999999999999801,-28.666057692307692,0.01323055998026554,0.014288187830879782,0.01759306336426189,0.007656188886759171,0.018657886337559097,0.00669068540279345
2012-04-27,-28.67,3.3558512798952784,0.05999999999999872,0.0799999999999983,-28.66375,0.010578011562256524,0.006550169327400936,0.011127599466671467,0.009587032330327159,0.014089442031839568,0.0017661157409486592
2012-04-28,-28.73,3.3579418729911983,-0.05999999999999872,-0.11999999999999744,-28.661442307692308,0.00743401015279529,0.006236177414615844,0.005298412872024639,0.011379911327203184,0.01780209934055429,0.011562581216805038
2012-04-29,-28.75,3.3586377672433594,-0.019999999999999574,0.03999999999999915,-28.65980769230769,0.013806865343523978,0.010090184838854852,0.010847431405583334,0.006253478768643947,0.015369220087065774,0.01262804004498831
2012-04-30,-28.67,3.3558512798952784,0.0799999999999983,0.09999999999999787,-28.658942307692307,0.01759306336426189,0.010587514724666803,0.014288187830879782,0.01323055998026554,0.007656188886759171,0.018657886337559097
2012-05-01,-28.62,3.3541057741283047,0.05000000000000071,-0.029999999999997584,-28.658076923076926,0.011127599466671467,0.014800419159386955,0.006550169327400936,0.010578011562256524,0.009587032330327159,0.014089442031839568
2012-05-02,-28.65,3.3551534431607486,-0.029999999999997584,-0.0799999999999983,-28.65673076923077,0.005298412872024639,0.018783029197145782,0.006236177414615844,0.00743401015279529,0.011379911327203184,0.01780209934055429
2012-05-03,-28.68,3.3562000157314196,-0.030000000000001137,-3.552713678800501e-15,-28.655,0.010847431405583334,0.00364764303357568,0.010090184838854852,0.013806865343523978,0.006253478768643947,0.015369220087065774
2012-05-04,-28.68,3.3562000157314196,0.0,0.030000000000001137,-28.653653846153848,0.014288187830879782,0.0003700441444588748,0.010587514724666803,0.01759306336426189,0.01323055998026554,0.007656188886759171
2012-05-05,-28.73,3.3579418729911983,-0.05000000000000071,-0.05000000000000071,-28.652980769230773,0.006550169327400936,-0.007419663006766436,0.014800419159386955,0.011127599466671467,0.010578011562256524,0.009587032330327159
2012-05-06,-28.65,3.3551534431607486,0.08000000000000185,0.13000000000000256,-28.652211538461543,0.006236177414615844,-0.0001713834533379156,0.018783029197145782,0.005298412872024639,0.00743401015279529,0.011379911327203184
2012-05-07,-28.59,3.3530570063342204,0.05999999999999872,-0.020000000000003126,-28.651730769230774,0.010090184838854852,-0.005388678448817751,0.00364764303357568,0.010847431405583334,0.013806865343523978,0.006253478768643947
2012-05-08,-28.61,3.3537563070620187,-0.019999999999999574,-0.0799999999999983,-28.651346153846156,0.010587514724666803,-0.00552406461238816,0.0003700441444588748,0.014288187830879782,0.01759306336426189,0.01323055998026554
2012-05-09,-28.61,3.3537563070620187,0.0,0.019999999999999574,-28.650865384615386,0.014800419159386955,-0.020042166825341316,-0.007419663006766436,0.006550169327400936,0.011127599466671467,0.010578011562256524
2012-05-10,-28.66,3.3555024224000256,-0.05000000000000071,-0.05000000000000071,-28.650096153846153,0.018783029197145782,-0.0271362424476016,-0.0001713834533379156,0.006236177414615844,0.005298412872024639,0.00743401015279529
2012-05-11,-28.7,3.3568971227655755,-0.03999999999999915,0.010000000000001563,-28.64846153846154,0.00364764303357568,-0.03730249280870314,-0.005388678448817751,0.010090184838854852,0.010847431405583334,0.013806865343523978
2012-05-12,-28.72,3.3575937441800234,-0.019999999999999574,0.019999999999999574,-28.646346153846153,0.0003700441444588748,-0.03270495440094956,-0.00552406461238816,0.010587514724666803,0.014288187830879782,0.01759306336426189
2012-05-13,-28.66,3.3555024224000256,0.05999999999999872,0.0799999999999983,-28.644134615384615,-0.007419663006766436,-0.028834762093257617,-0.020042166825341316,0.014800419159386955,0.006550169327400936,0.011127599466671467
2012-05-14,-28.58,3.3527071725017215,0.08000000000000185,0.020000000000003126,-28.642115384615387,-0.0001713834533379156,-0.02609317555479598,-0.0271362424476016,0.018783029197145782,0.006236177414615844,0.005298412872024639
2012-05-15,-28.58,3.3527071725017215,0.0,-0.08000000000000185,-28.640576923076924,-0.005388678448817751,-0.036120819785564764,-0.03730249280870314,0.00364764303357568,0.010090184838854852,0.010847431405583334
2012-05-16,-28.65,3.3551534431607486,-0.07000000000000028,-0.07000000000000028,-28.63875,-0.00552406461238816,-0.029112406324026608,-0.03270495440094956,0.0003700441444588748,0.010587514724666803,0.014288187830879782
2012-05-17,-28.68,3.3562000157314196,-0.030000000000001137,0.03999999999999915,-28.635096153846156,-0.020042166825341316,-0.022896781324026685,-0.028834762093257617,-0.007419663006766436,0.014800419159386955,0.006550169327400936
2012-05-18,-28.66,3.3555024224000256,0.019999999999999574,0.05000000000000071,-28.631057692307692,-0.0271362424476016,-0.018026108247103535,-0.02609317555479598,-0.0001713834533379156,0.018783029197145782,0.006236177414615844
2012-05-19,-28.7,3.3568971227655755,-0.03999999999999915,-0.05999999999999872,-28.62875,-0.03730249280870314,-0.013501589016334116,-0.036120819785564764,-0.005388678448817751,0.00364764303357568,0.010090184838854852
2012-05-20,-28.63,3.354455119110024,0.07000000000000028,0.10999999999999943,-28.628846153846155,-0.03270495440094956,-0.0118412524778732,-0.029112406324026608,-0.00552406461238816,0.0003700441444588748,0.010587514724666803
2012-05-21,-28.48,3.349202086543775,0.14999999999999858,0.0799999999999983,-28.63096153846154,-0.028834762093257617,-0.021930915939410968,-0.022896781324026685,-0.020042166825341316,-0.007419663006766436,0.014800419159386955
2012-05-22,-28.52,3.3506055955460954,-0.03999999999999915,-0.18999999999999773,-28.634134615384617,-0.02609317555479598,-0.01521096401633433,-0.018026108247103535,-0.0271362424476016,-0.0001713834533379156,0.018783029197145782
2012-05-23,-28.53,3.3509561652254085,-0.010000000000001563,0.029999999999997584,-28.638846153846153,-0.036120819785564764,-0.001353992862488098,-0.013501589016334116,-0.03730249280870314,-0.005388678448817751,0.00364764303357568
2012-05-24,-28.55,3.351656936102019,-0.019999999999999574,-0.00999999999999801,-28.64490384615385,-0.029112406324026608,0.014132785983665762,-0.0118412524778732,-0.03270495440094956,-0.00552406461238816,0.0003700441444588748
2012-05-25,-28.58,3.3527071725017215,-0.029999999999997584,-0.00999999999999801,-28.65173076923077,-0.022896781324026685,0.013020662194596926,-0.021930915939410968,-0.028834762093257617,-0.020042166825341316,-0.007419663006766436
2012-05-26,-28.61,3.3537563070620187,-0.030000000000001137,-3.552713678800501e-15,-28.660576923076924,-0.018026108247103535,0.015835883605876195,-0.01521096401633433,-0.02609317555479598,-0.0271362424476016,-0.0001713834533379156
2012-05-27,-28.59,3.3530570063342204,0.019999999999999574,0.05000000000000071,-28.67240384615385,-0.013501589016334116,0.008911076527127087,-0.001353992862488098,-0.036120819785564764,-0.03730249280870314,-0.005388678448817751
2012-05-28,-28.59,3.3530570063342204,0.0,-0.019999999999999574,-28.685769230769232,-0.0118412524778732,0.00669068540279345,0.014132785983665762,-0.029112406324026608,-0.03270495440094956,-0.00552406461238816
2012-05-29,-28.54,3.3513066120486905,0.05000000000000071,0.05000000000000071,-28.698846153846155,-0.021930915939410968,0.0017661157409486592,0.013020662194596926,-0.022896781324026685,-0.028834762093257617,-0.020042166825341316
2012-05-30,-28.57,3.3523572162426816,-0.030000000000001137,-0.08000000000000185,-28.71153846153846,-0.01521096401633433,0.011562581216805038,0.015835883605876195,-0.018026108247103535,-0.02609317555479598,-0.0271362424476016
2012-05-31,-28.61,3.3537563070620187,-0.03999999999999915,-0.00999999999999801,-28.724290865384617,-0.001353992862488098,0.01262804004498831,0.008911076527127087,-0.013501589016334116,-0.036120819785564764,-0.03730249280870314
2012-06-01,-28.6,3.353406717825807,0.00999999999999801,0.04999999999999716,-28.738413461538464,0.014132785983665762,0.018657886337559097,0.00669068540279345,-0.0118412524778732,-0.029112406324026608,-0.03270495440094956
2012-06-02,-28.61,3.3537563070620187,-0.00999999999999801,-0.01999999999999602,-28.75496394230769,0.013020662194596926,0.014089442031839568,0.0017661157409486592,-0.021930915939410968,-0.022896781324026685,-0.028834762093257617
2012-06-03,-28.62,3.3541057741283047,-0.010000000000001563,-3.552713678800501e-15,-28.77298076923077,0.015835883605876195,0.01780209934055429,0.011562581216805038,-0.01521096401633433,-0.018026108247103535,-0.02609317555479598
2012-06-04,-28.59,3.3530570063342204,0.030000000000001137,0.0400000000000027,-28.79188701923077,0.008911076527127087,0.015369220087065774,0.01262804004498831,-0.001353992862488098,-0.013501589016334116,-0.036120819785564764
2012-06-05,-28.54,3.3513066120486905,0.05000000000000071,0.019999999999999574,-28.811394230769235,0.00669068540279345,0.007656188886759171,0.018657886337559097,0.014132785983665762,-0.0118412524778732,-0.029112406324026608
2012-06-06,-28.59,3.3530570063342204,-0.05000000000000071,-0.10000000000000142,-28.83111778846154,0.0017661157409486592,0.009587032330327159,0.014089442031839568,0.013020662194596926,-0.021930915939410968,-0.022896781324026685
2012-06-07,-28.6,3.353406717825807,-0.010000000000001563,0.03999999999999915,-28.851346153846155,0.011562581216805038,0.011379911327203184,0.01780209934055429,0.015835883605876195,-0.01521096401633433,-0.018026108247103535
2012-06-08,-28.64,3.3548043420924447,-0.03999999999999915,-0.029999999999997584,-28.873269230769232,0.01262804004498831,0.006253478768643947,0.015369220087065774,0.008911076527127087,-0.001353992862488098,-0.013501589016334116
2012-06-09,-28.61,3.3537563070620187,0.030000000000001137,0.07000000000000028,-28.89836538461539,0.018657886337559097,0.01323055998026554,0.007656188886759171,0.00669068540279345,0.014132785983665762,-0.0118412524778732
2012-06-10,-28.66,3.3555024224000256,-0.05000000000000071,-0.08000000000000185,-28.926153846153852,0.014089442031839568,0.010578011562256524,0.009587032330327159,0.0017661157409486592,0.013020662194596926,-0.021930915939410968
2012-06-11,-28.59,3.3530570063342204,0.07000000000000028,0.120000000000001,-28.954903846153847,0.01780209934055429,0.00743401015279529,0.011379911327203184,0.011562581216805038,0.015835883605876195,-0.01521096401633433
2012-06-12,-28.55,3.351656936102019,0.03999999999999915,-0.030000000000001137,-28.984326923076924,0.015369220087065774,0.013806865343523978,0.006253478768643947,0.01262804004498831,0.008911076527127087,-0.001353992862488098
2012-06-13,-28.61,3.3537563070620187,-0.05999999999999872,-0.09999999999999787,-29.01528846153846,0.007656188886759171,0.01759306336426189,0.01323055998026554,0.018657886337559097,0.00669068540279345,0.014132785983665762
2012-06-14,-28.68,3.3562000157314196,-0.07000000000000028,-0.010000000000001563,-29.048461538461538,0.009587032330327159,0.011127599466671467,0.010578011562256524,0.014089442031839568,0.0017661157409486592,0.013020662194596926
2012-06-15,-28.78,3.359680701459222,-0.10000000000000142,-0.030000000000001137,-29.08471153846154,0.011379911327203184,0.005298412872024639,0.00743401015279529,0.01780209934055429,0.011562581216805038,0.015835883605876195
2012-06-16,-28.85,3.3621099929541085,-0.07000000000000028,0.030000000000001137,-29.12509615384615,0.006253478768643947,0.010847431405583334,0.013806865343523978,0.015369220087065774,0.01262804004498831,0.008911076527127087
2012-06-17,-28.92,3.3645333972905638,-0.07000000000000028,0.0,-29.167980769230766,0.01323055998026554,0.014288187830879782,0.01759306336426189,0.007656188886759171,0.018657886337559097,0.00669068540279345
2012-06-18,-28.97,3.366260811781259,-0.04999999999999716,0.020000000000003126,-29.211826923076927,0.010578011562256524,0.006550169327400936,0.011127599466671467,0.009587032330327159,0.014089442031839568,0.0017661157409486592
2012-06-19,-29.06,3.369362658142137,-0.08999999999999986,-0.0400000000000027,-29.25701923076923,0.00743401015279529,0.006236177414615844,0.005298412872024639,0.011379911327203184,0.01780209934055429,0.011562581216805038
2012-06-20,-29.13,3.3717685709713434,-0.07000000000000028,0.019999999999999574,-29.303269230769235,0.013806865343523978,0.010090184838854852,0.010847431405583334,0.006253478768643947,0.015369220087065774,0.01262804004498831
2012-06-21,-29.21,3.3745111163996495,-0.08000000000000185,-0.010000000000001563,-29.350192307692307,0.01759306336426189,0.010587514724666803,0.014288187830879782,0.01323055998026554,0.007656188886759171,0.018657886337559097
2012-06-22,-29.31,3.377928754722801,-0.09999999999999787,-0.01999999999999602,-29.39807692307692,0.011127599466671467,0.014800419159386955,0.006550169327400936,0.010578011562256524,0.009587032330327159,0.014089442031839568
2012-06-23,-29.35,3.3792925462741055,-0.0400000000000027,0.05999999999999517,-29.4475,0.005298412872024639,0.018783029197145782,0.006236177414615844,0.00743401015279529,0.011379911327203184,0.01780209934055429
2012-06-24,-29.34,3.3789517727148355,0.010000000000001563,0.05000000000000426,-29.49865384615385,0.010847431405583334,0.00364764303357568,0.010090184838854852,0.013806865343523978,0.006253478768643947,0.015369220087065774
2012-06-25,-29.34,3.3789517727148355,0.0,-0.010000000000001563,-29.551057692307694,0.014288187830879782,0.0003700441444588748,0.010587514724666803,0.01759306336426189,0.01323055998026554,0.007656188886759171
2012-06-26,-29.39625,3.3808671151889045,-0.05624999999999858,-0.05624999999999858,-29.603653846153847,0.006550169327400936,-0.007419663006766436,0.014800419159386955,0.011127599466671467,0.010578011562256524,0.009587032330327159
2012-06-27,-29.4525,3.3827787961381373,-0.05625000000000213,-3.552713678800501e-15,-29.656057692307694,0.006236177414615844,-0.0001713834533379156,0.018783029197145782,0.005298412872024639,0.00743401015279529,0.011379911327203184
2012-06-28,-29.50875,3.3846868295351658,-0.05624999999999858,3.552713678800501e-15,-29.707884615384618,0.010090184838854852,-0.005388678448817751,0.00364764303357568,0.010847431405583334,0.013806865343523978,0.006253478768643947
2012-06-29,-29.564999999999998,3.3865912292727933,-0.05624999999999858,0.0,-29.759519230769236,0.010587514724666803,-0.00552406461238816,0.0003700441444588748,0.014288187830879782,0.01759306336426189,0.01323055998026554
2012-06-30,-29.62125,3.3884920091646014,-0.05625000000000213,-3.552713678800501e-15,-29.81240384615385,0.014800419159386955,-0.020042166825341316,-0.007419663006766436,0.006550169327400936,0.011127599466671467,0.010578011562256524
2012-07-01,-29.6775,3.390389182945552,-0.05624999999999858,3.552713678800501e-15,-29.867596153846154,0.018783029197145782,-0.0271362424476016,-0.0001713834533379156,0.006236177414615844,0.005298412872024639,0.00743401015279529
2012-07-02,-29.73375,3.3922827642725815,-0.05625000000000213,-3.552713678800501e-15,-29.924519230769235,0.00364764303357568,-0.03730249280870314,-0.005388678448817751,0.010090184838854852,0.010847431405583334,0.013806865343523978
2012-07-03,-29.79,3.394172766725191,-0.05624999999999858,3.552713678800501e-15,-29.9825,0.0003700441444588748,-0.03270495440094956,-0.00552406461238816,0.010587514724666803,0.014288187830879782,0.01759306336426189
2012-07-04,-29.87,3.3968546322280186,-0.08000000000000185,-0.02375000000000327,-30.041538461538465,-0.007419663006766436,-0.028834762093257617,-0.020042166825341316,0.014800419159386955,0.006550169327400936,0.011127599466671467
2012-07-05,-29.98,3.4005304926744517,-0.10999999999999943,-0.029999999999997584,-30.102019230769233,-0.0001713834533379156,-0.02609317555479598,-0.0271362424476016,0.018783029197145782,0.006236177414615844,0.005298412872024639
2012-07-06,-30.07,3.4035279970004377,-0.08999999999999986,0.019999999999999574,-30.16375,-0.005388678448817751,-0.036120819785564764,-0.03730249280870314,0.00364764303357568,0.010090184838854852,0.010847431405583334
2012-07-07,-30.15,3.4061849231731944,-0.0799999999999983,0.010000000000001563,-30.22692307692308,-0.00552406461238816,-0.029112406324026608,-0.03270495440094956,0.0003700441444588748,0.010587514724666803,0.014288187830879782
2012-07-08,-30.24,3.4091655513113324,-0.08999999999999986,-0.010000000000001563,-30.292500000000004,-0.020042166825341316,-0.022896781324026685,-0.028834762093257617,-0.007419663006766436,0.014800419159386955,0.006550169327400936
2012-07-09,-30.32,3.411807560774171,-0.08000000000000185,0.00999999999999801,-30.35942307692308,-0.0271362424476016,-0.018026108247103535,-0.02609317555479598,-0.0001713834533379156,0.018783029197145782,0.006236177414615844
2012-07-10,-30.49,3.4173987610001633,-0.16999999999999815,-0.0899999999999963,-30.426538461538463,-0.03730249280870314,-0.013501589016334116,-0.036120819785564764,-0.005388678448817751,0.00364764303357568,0.010090184838854852
2012-07-11,-30.61,3.421326752957321,-0.120000000000001,0.04999999999999716,-30.49346153846154,-0.03270495440094956,-0.0118412524778732,-0.029112406324026608,-0.00552406461238816,0.0003700441444588748,0.010587514724666803
2012-07-12,-30.7,3.4242626545931514,-0.08999999999999986,0.030000000000001137,-30.560096153846157,-0.028834762093257617,-0.021930915939410968,-0.022896781324026685,-0.020042166825341316,-0.007419663006766436,0.014800419159386955
2012-07-13,-30.76,3.4262151446374434,-0.060000000000002274,0.029999999999997584,-30.626442307692308,-0.02609317555479598,-0.01521096401633433,-0.018026108247103535,-0.0271362424476016,-0.0001713834533379156,0.018783029197145782
2012-07-14,-30.85,3.4291367503513968,-0.08999999999999986,-0.029999999999997584,-30.69269230769231,-0.036120819785564764,-0.001353992862488098,-0.013501589016334116,-0.03730249280870314,-0.005388678448817751,0.00364764303357568
2012-07-15,-30.93,3.4317265866969784,-0.0799999999999983,0.010000000000001563,-30.758653846153848,-0.029112406324026608,0.014132785983665762,-0.0118412524778732,-0.03270495440094956,-0.00552406461238816,0.0003700441444588748
2012-07-16,-31.01,3.4343097331123578,-0.08000000000000185,-3.552713678800501e-15,-30.824038461538464,-0.022896781324026685,0.013020662194596926,-0.021930915939410968,-0.028834762093257617,-0.020042166825341316,-0.007419663006766436
2012-07-17,-31.06,3.435920817720541,-0.04999999999999716,0.03000000000000469,-30.88875,-0.018026108247103535,0.015835883605876195,-0.01521096401633433,-0.02609317555479598,-0.0271362424476016,-0.0001713834533379156
2012-07-18,-31.12,3.4378506993101907,-0.060000000000002274,-0.010000000000005116,-30.952307692307695,-0.013501589016334116,0.008911076527127087,-0.001353992862488098,-0.036120819785564764,-0.03730249280870314,-0.005388678448817751
2012-07-19,-31.2,3.4404180948154366,-0.0799999999999983,-0.01999999999999602,-31.01538461538462,-0.0118412524778732,0.00669068540279345,0.014132785983665762,-0.029112406324026608,-0.03270495440094956,-0.00552406461238816
2012-07-20,-31.25,3.4420193761824107,-0.05000000000000071,0.029999999999997584,-31.079038461538463,-0.021930915939410968,0.0017661157409486592,0.013020662194596926,-0.022896781324026685,-0.028834762093257617,-0.020042166825341316
2012-07-21,-31.31,3.443937535338314,-0.05999999999999872,-0.00999999999999801,-31.14298076923077,-0.01521096401633433,0.011562581216805038,0.015835883605876195,-0.018026108247103535,-0.02609317555479598,-0.0271362424476016
2012-07-22,-31.34,3.444895236927875,-0.030000000000001137,0.029999999999997584,-31.20705528846154,-0.001353992862488098,0.01262804004498831,0.008911076527127087,-0.013501589016334116,-0.036120819785564764,-0.03730249280870314
2012-07-23,-31.32,3.4442568711226023,0.019999999999999574,0.05000000000000071,-31.271201923076926,0.014132785983665762,0.018657886337559097,0.00669068540279345,-0.0118412524778732,-0.029112406324026608,-0.03270495440094956
2012-07-24,-31.28,3.4429789156771102,0.03999999999999915,0.019999999999999574,-31.334939903846156,0.013020662194596926,0.014089442031839568,0.0017661157409486592,-0.021930915939410968,-0.022896781324026685,-0.028834762093257617
2012-07-25,-31.32,3.4442568711226023,-0.03999999999999915,-0.0799999999999983,-31.398076923076925,0.015835883605876195,0.01780209934055429,0.011562581216805038,-0.01521096401633433,-0.018026108247103535,-0.02609317555479598
2012-07-26,-31.39,3.4464893708538624,-0.07000000000000028,-0.030000000000001137,-31.460709134615385,0.008911076527127087,0.015369220087065774,0.01262804004498831,-0.001353992862488098,-0.013501589016334116,-0.036120819785564764
2012-07-27,-31.48,3.4493524235492026,-0.08999999999999986,-0.019999999999999574,-31.52302884615385,0.00669068540279345,0.007656188886759171,0.018657886337559097,0.014132785983665762,-0.0118412524778732,-0.029112406324026608
2012-07-28,-31.57,3.4522073025699003,-0.08999999999999986,0.0,-31.584939903846156,0.0017661157409486592,0.009587032330327159,0.014089442031839568,0.013020662194596926,-0.021930915939410968,-0.022896781324026685
2012-07-29,-31.65,3.4547381485901854,-0.0799999999999983,0.010000000000001563,-31.64644230769231,0.011562581216805038,0.011379911327203184,0.01780209934055429,0.015835883605876195,-0.01521096401633433,-0.018026108247103535
2012-07-30,-31.73,3.4572626055951043,-0.08000000000000185,-3.552713678800501e-15,-31.707500000000003,0.01262804004498831,0.006253478768643947,0.015369220087065774,0.008911076527127087,-0.001353992862488098,-0.013501589016334116
2012-07-31,-31.81,3.4597807057610526,-0.0799999999999983,3.552713678800501e-15,-31.767403846153847,0.018657886337559097,0.01323055998026554,0.007656188886759171,0.00669068540279345,0.014132785983665762,-0.0118412524778732
2012-08-01,-31.88,3.461978853922014,-0.07000000000000028,0.00999999999999801,-31.825769230769232,0.014089442031839568,0.010578011562256524,0.009587032330327159,0.0017661157409486592,0.013020662194596926,-0.021930915939410968
2012-08-02,-31.94,3.4638591427868666,-0.060000000000002274,0.00999999999999801,-31.882403846153846,0.01780209934055429,0.00743401015279529,0.011379911327203184,0.011562581216805038,0.015835883605876195,-0.01521096401633433
2012-08-03,-32.02,3.4663607075685685,-0.08000000000000185,-0.019999999999999574,-31.93769230769231,0.015369220087065774,0.013806865343523978,0.006253478768643947,0.01262804004498831,0.008911076527127087,-0.001353992862488098
2012-08-04,-32.1,3.4688560301359703,-0.0799999999999983,3.552713678800501e-15,-31.992115384615385,0.007656188886759171,0.01759306336426189,0.01323055998026554,0.018657886337559097,0.00669068540279345,0.014132785983665762
2012-08-05,-32.17,3.471034341250935,-0.07000000000000028,0.00999999999999801,-32.044519230769225,0.009587032330327159,0.011127599466671467,0.010578011562256524,0.014089442031839568,0.0017661157409486592,0.013020662194596926
2012-08-06,-32.25,3.4735180432417816,-0.0799999999999983,-0.00999999999999801,-32.09432692307692,0.011379911327203184,0.005298412872024639,0.00743401015279529,0.01780209934055429,0.011562581216805038,0.015835883605876195
2012-08-07,-32.31,3.475376779836407,-0.060000000000002274,0.01999999999999602,-32.14144230769231,0.006253478768643947,0.010847431405583334,0.013806865343523978,0.015369220087065774,0.01262804004498831,0.008911076527127087
2012-08-08,-32.36,3.4769230921902907,-0.04999999999999716,0.010000000000005116,-32.18596153846154,0.01323055998026554,0.014288187830879782,0.01759306336426189,0.007656188886759171,0.018657886337559097,0.00669068540279345
2012-08-09,-32.42,3.4787755163075302,-0.060000000000002274,-0.010000000000005116,-32.22817307692308,0.010578011562256524,0.006550169327400936,0.011127599466671467,0.009587032330327159,0.014089442031839568,0.0017661157409486592
2012-08-10,-32.47,3.4803165861147547,-0.04999999999999716,0.010000000000005116,-32.268557692307695,0.00743401015279529,0.006236177414615844,0.005298412872024639,0.011379911327203184,0.01780209934055429,0.011562581216805038
2012-08-11,-32.52,3.48185528467961,-0.05000000000000426,-7.105427357601002e-15,-32.30788461538462,0.013806865343523978,0.010090184838854852,0.010847431405583334,0.006253478768643947,0.015369220087065774,0.01262804004498831
2012-08-12,-32.55,3.482777368654578,-0.02999999999999403,0.020000000000010232,-32.346538461538465,0.01759306336426189,0.010587514724666803,0.014288187830879782,0.01323055998026554,0.007656188886759171,0.018657886337559097
2012-08-13,-32.58,3.4836986031738992,-0.030000000000001137,-7.105427357601002e-15,-32.384423076923085,0.011127599466671467,0.014800419159386955,0.006550169327400936,0.010578011562256524,0.009587032330327159,0.014089442031839568
2012-08-14,-32.64,3.4855385300959063,-0.060000000000002274,-0.030000000000001137,-32.42173076923077,0.005298412872024639,0.018783029197145782,0.006236177414615844,0.00743401015279529,0.011379911327203184,0.01780209934055429
2012-08-15,-32.67,3.4864572256129787,-0.030000000000001137,0.030000000000001137,-32.45884615384616,0.010847431405583334,0.00364764303357568,0.010090184838854852,0.013806865343523978,0.006253478768643947,0.015369220087065774
2012-08-16,-32.66,3.4861510875423187,0.010000000000005116,0.04000000000000625,-32.495576923076925,0.014288187830879782,0.0003700441444588748,0.010587514724666803,0.01759306336426189,0.01323055998026554,0.007656188886759171
2012-08-17,-32.74,3.488597571942989,-0.0800000000000054,-0.09000000000001052,-32.53173076923077,0.006550169327400936,-0.007419663006766436,0.014800419159386955,0.011127599466671467,0.010578011562256524,0.009587032330327159
2012-08-18,-32.78,3.4898185733156835,-0.03999999999999915,0.04000000000000625,-32.567115384615384,0.006236177414615844,-0.0001713834533379156,0.018783029197145782,0.005298412872024639,0.00743401015279529,0.011379911327203184
2012-08-19,-32.81,3.4907333469730104,-0.030000000000001137,0.00999999999999801,-32.60240384615385,0.010090184838854852,-0.005388678448817751,0.00364764303357568,0.010847431405583334,0.013806865343523978,0.006253478768643947
2012-08-20,-32.83,3.4913427315135013,-0.01999999999999602,0.010000000000005116,-32.63826923076923,0.010587514724666803,-0.00552406461238816,0.0003700441444588748,0.014288187830879782,0.01759306336426189,0.01323055998026554
2012-08-21,-32.87,3.4925603876761278,-0.03999999999999915,-0.020000000000003126,-32.673942307692315,0.014800419159386955,-0.020042166825341316,-0.007419663006766436,0.006550169327400936,0.011127599466671467,0.010578011562256524
2012-08-22,-32.91,3.4937765629552486,-0.03999999999999915,0.0,-32.706634615384615,0.018783029197145782,-0.0271362424476016,-0.0001713834533379156,0.006236177414615844,0.005298412872024639,0.00743401015279529
2012-08-23,-32.94,3.494687724749494,-0.030000000000001137,0.00999999999999801,-32.735769230769236,0.00364764303357568,-0.03730249280870314,-0.005388678448817751,0.010090184838854852,0.010847431405583334,0.013806865343523978
2012-08-24,-32.98,3.4959013171314526,-0.03999999999999915,-0.00999999999999801,-32.76346153846154,0.0003700441444588748,-0.03270495440094956,-0.00552406461238816,0.010587514724666803,0.014288187830879782,0.01759306336426189
2012-08-25,-33.03,3.4974162394026984,-0.05000000000000426,-0.010000000000005116,-32.791250000000005,-0.007419663006766436,-0.028834762093257617,-0.020042166825341316,0.014800419159386955,0.006550169327400936,0.011127599466671467
2012-08-26,-33.05,3.498021566297695,-0.01999999999999602,0.030000000000008242,-32.81894230769231,-0.0001713834533379156,-0.02609317555479598,-0.0271362424476016,0.018783029197145782,0.006236177414615844,0.005298412872024639
2012-08-27,-33.07,3.4986265269937014,-0.020000000000003126,-7.105427357601002e-15,-32.845480769230775,-0.005388678448817751,-0.036120819785564764,-0.03730249280870314,0.00364764303357568,0.010090184838854852,0.010847431405583334
2012-08-28,-33.04,3.497718948652777,0.030000000000001137,0.05000000000000426,-32.87076923076924,-0.00552406461238816,-0.029112406324026608,-0.03270495440094956,0.0003700441444588748,0.010587514724666803,0.014288187830879782
2012-08-29,-33.1,3.4995332823830174,-0.060000000000002274,-0.09000000000000341,-32.894807692307694,-0.020042166825341316,-0.022896781324026685,-0.028834762093257617,-0.007419663006766436,0.014800419159386955,0.006550169327400936
2012-08-30,-33.12,3.500137329517059,-0.01999999999999602,0.04000000000000625,-32.91798076923077,-0.0271362424476016,-0.018026108247103535,-0.02609317555479598,-0.0001713834533379156,0.018783029197145782,0.006236177414615844
2012-08-31,-33.14,3.500741011998417,-0.020000000000003126,-7.105427357601002e-15,-32.94057692307693,-0.03730249280870314,-0.013501589016334116,-0.036120819785564764,-0.005388678448817751,0.00364764303357568,0.010090184838854852
2012-09-01,-33.14,3.500741011998417,0.0,0.020000000000003126,-32.96240384615385,-0.03270495440094956,-0.0118412524778732,-0.029112406324026608,-0.00552406461238816,0.0003700441444588748,0.010587514724666803
2012-09-02,-33.07,3.4986265269937014,0.07000000000000028,0.07000000000000028,-32.98346153846154,-0.028834762093257617,-0.021930915939410968,-0.022896781324026685,-0.020042166825341316,-0.007419663006766436,0.014800419159386955
